"BUILDINGID","PredBuildingID","FLOOR","PredFloor","LONGITUDE","PredLongitude","LATITUDE","PredLatitude","DistanceError"
"1","1","3","3",-7424.83356480399,-7431.61458000019,4864875.46095676,4864880.14924,8.24391695940417
"1","1","3","3",-7422.10960000008,-7429.73713999987,4864878.7878,4864879.05586,7.63224885677709
"1","1","3","3",-7419.322715404,-7425.54699519688,4864894.81384275,4864884.09369723,12.3960953112738
"1","1","3","3",-7416.79769999906,-7425.54699519688,4864892.6964,4864884.09369723,12.270153277211
"1","1","3","3",-7530.37519690338,-7526.41426391438,4864934.48165908,4864944.08320829,10.3864689535131
"1","1","3","3",-7526.24587141953,-7529.90996000096,4864934.1835295,4864933.40774,3.74531633927112
"1","1","3","3",-7530.04834609023,-7526.18200836021,4864957.59275368,4864944.62591861,13.5309784970988
"1","1","3","3",-7530.49750986185,-7526.41426391438,4864956.8820152,4864944.08320829,13.4343721799292
"1","1","3","3",-7537.45423347244,-7552.21032577237,4864898.08896357,4864888.49063609,17.6031289940831
"1","1","3","3",-7557.61585940363,-7554.29359999963,4864886.83221165,4864887.5586,3.40074221035876
"1","1","3","3",-7569.85278689193,-7563.98278695572,4864874.64736828,4864874.05108696,5.90020768007436
"2","2","4","4",-7383.86722098221,-7376.36504000053,4864839.74030718,4864840.2405,7.51883716662865
"2","2","4","4",-7374.30207994063,-7377.70660000071,4864846.5337223,4864846.53208,3.40452045619142
"2","2","4","4",-7365.82488255054,-7367.52404857108,4864842.82925374,4864841.54786571,2.12817302816992
"2","2","2","2",-7338.80721041877,-7322.1947547473,4864825.46686278,4864818.56837855,17.9878505705161
"2","2","3","3",-7379.35168267689,-7377.55163326785,4864849.20148919,4864848.81991378,1.84004827909866
"2","2","3","3",-7340.55877713109,-7346.69617165998,4864758.91885997,4864753.72859961,8.03781153341124
"2","2","2","2",-7357.53125290646,-7331.40049999952,4864765.84751079,4864768.4786,26.2628802288004
"2","2","0","0",-7345.08516990931,-7356.07414505929,4864830.81747028,4864839.34812882,13.9114956048012
"2","2","2","2",-7344.1826568295,-7338.38471999988,4864754.24874242,4864760.19834,8.30745345147912
"2","2","0","0",-7372.66404147576,-7371.05401999876,4864844.41964526,4864846.75618,2.83752775231467
"2","2","0","0",-7377.06790471563,-7370.07240739241,4864849.18512059,4864844.46544986,8.43873655211612
"2","2","2","2",-7331.10009999946,-7343.37672000006,4864766.9221,4864755.4631,16.7935725697607
"2","2","0","0",-7385.87153571578,-7388.31002000124,4864839.97669286,4864837.17038,3.71774091133136
"2","2","1","1",-7393.43514992173,-7351.8568400003,4864836.73207044,4864835.85976,41.5874594250217
"2","2","4","4",-7414.45028333428,-7409.19698333306,4864788.4646,4864787.87065,5.28677004464556
"2","2","1","1",-7402.40428437066,-7405.75979999974,4864806.40366393,4864799.95016,7.27373343694106
"2","2","1","1",-7358.37957947347,-7354.060423664,4864836.87899513,4864838.23138305,4.52593194686203
"2","2","4","4",-7410.58470585586,-7412.40518571436,4864793.27600547,4864788.15954286,5.43068472483633
"2","2","4","4",-7394.22637014611,-7412.28024999983,4864821.05636429,4864787.98001667,37.6827195124181
"2","2","1","1",-7385.47849421082,-7367.45879999921,4864837.68983991,4864841.7828,18.4786823605295
"2","2","1","1",-7397.03390700875,-7382.97264180854,4864828.82134055,4864849.23268895,24.7859299321393
"2","2","3","3",-7366.08527867614,-7363.33039999977,4864842.56860013,4864841.31434,3.02696630239162
"2","2","3","3",-7336.64869167924,-7330.88159999997,4864827.08814198,4864822.75864,7.21137530793121
"2","2","3","3",-7323.6579032276,-7317.05191862211,4864819.07894952,4864813.18567257,8.85266885303443
"2","2","1","1",-7313.20140915671,-7312.07387038544,4864791.46358168,4864799.66477843,8.27834353790312
"2","2","1","1",-7315.68121593668,-7310.52880718038,4864801.95053338,4864805.17681621,6.07916251678368
"2","2","1","1",-7312.7029922491,-7309.20718718022,4864807.61082373,4864807.55901621,3.49618893920494
"2","2","1","1",-7317.3946996878,-7319.95347445235,4864813.4506905,4864813.75687881,2.57702921509451
"2","2","1","1",-7325.19074434113,-7319.96139445305,4864818.0849553,4864814.67223881,6.24441623379982
"2","2","1","1",-7338.20283280169,-7336.54961078912,4864826.27130787,4864829.42688151,3.56241322740553
"2","2","1","1",-7372.8309040429,-7369.23046333045,4864844.76070332,4864845.77746057,3.74125228084855
"2","2","1","1",-7380.51379999891,-7376.11092000007,4864849.63409999,4864848.88002,4.46698879734504
"2","2","1","1",-7383.34269893576,-7380.19912513941,4864841.28229121,4864853.80008952,12.9064840600838
"2","2","1","1",-7386.60597406741,-7385.20366799533,4864834.27704985,4864838.8180556,4.75259881991045
"2","2","1","1",-7383.32881726684,-7374.91511444065,4864844.7724941,4864847.73635697,8.92047523322753
"2","2","1","1",-7339.08837695288,-7346.24438000024,4864826.34605056,4864830.9241,8.49511131700358
"2","2","1","1",-7404.54214198207,-7399.84169751792,4864808.42804322,4864796.9094252,12.440769241523
"2","2","1","1",-7405.19453482856,-7407.81969999895,4864801.23461032,4864798.99756,3.44904136045399
"2","2","1","1",-7385.40080000088,-7370.49399999976,4864779.7293,4864776.06634,15.3502430676988
"2","2","1","1",-7399.23162387304,-7404.25349999964,4864790.88857294,4864806.66314,16.5546430283537
"2","2","2","2",-7381.64954166642,-7373.26176000014,4864847.58660834,4864845.9134,8.5530408294658
"2","2","1","1",-7394.51967266787,-7365.7917200014,4864787.69922358,4864769.93218,33.7781453303463
"2","2","1","1",-7383.69939216593,-7381.18853999972,4864782.21645804,4864778.47434,4.50642053293076
"2","2","2","2",-7320.66059014783,-7365.97653999999,4864824.08600475,4864843.69346,49.3759821409131
"2","2","1","1",-7374.36680715472,-7380.64686249988,4864773.53322204,4864779.6677625,8.77904788656062
"2","2","2","2",-7338.45189054213,-7335.94473999888,4864826.98241862,4864825.20992,3.07043241311797
"2","2","1","1",-7364.49281757354,-7369.28501634672,4864770.03574148,4864766.8175475,5.77251605231128
"2","2","1","1",-7352.42452345564,-7331.67998853166,4864764.22363806,4864763.41937735,20.7601195686289
"2","2","3","3",-7319.5494449006,-7315.80371862203,4864815.5105007,4864812.00251257,5.13190472231566
"2","2","1","1",-7340.51910340106,-7330.41982753053,4864758.32082255,4864764.40089003,11.7882396331065
"2","2","1","1",-7337.11852525043,-7333.08471429844,4864763.75445514,4864763.89866064,4.03638774447752
"2","2","3","4",-7358.26988500164,-7364.03719999962,4864836.36492727,4864839.78470556,6.70498365410772
"2","2","1","1",-7339.54734128799,-7330.41982753053,4864762.21159769,4864764.40089003,9.38640017965911
"2","2","3","3",-7374.25408749888,-7380.23302653581,4864844.566875,4864850.19994756,8.21457353904756
"2","2","2","2",-7331.78854663727,-7341.74681999981,4864767.59017012,4864756.37306,14.9996922569071
"2","2","1","1",-7384.38459999859,-7372.71081999987,4864842.657,4864844.69668,11.8506301082435
"2","2","1","1",-7381.95992024131,-7375.12641666705,4864844.97940046,4864854.34995,11.5975846536737
"2","2","3","3",-7383.03510326463,-7383.0143398039,4864845.91152185,4864849.81350133,3.90203472719508
"2","2","4","4",-7371.89846000075,-7374.76816000119,4864849.81814,4864845.30656,5.34691800818066
"2","2","1","1",-7375.08653720093,-7375.8389616652,4864855.11192198,4864853.29307317,1.96833777051046
"2","2","1","1",-7374.50419999896,-7372.0162809141,4864844.70561818,4864846.37023301,2.99344014410261
"2","2","1","1",-7372.60977802763,-7370.73997999951,4864843.30257427,4864845.42522,2.82873992401941
"2","2","1","1",-7367.74953333506,-7371.33307999969,4864840.95806666,4864843.9323,4.65702379804807
"2","2","1","1",-7366.63450000063,-7372.71081999987,4864840.33950001,4864844.69668,7.47707711601309
"2","2","3","3",-7399.78489395602,-7397.08506000042,4864787.08464092,4864783.65652,4.3636127722964
"2","2","2","2",-7341.34734048162,-7346.5180399999,4864759.15192689,4864757.84268,5.33387860079178
"2","2","1","1",-7360.65616000146,-7358.4924199991,4864837.0226,4864836.80826,2.17433034141783
"2","2","1","1",-7360.69503333482,-7352.16277999953,4864837.04416667,4864834.2076,8.99141020394059
"2","2","4","4",-7354.69188933823,-7354.84765999988,4864833.93390681,4864836.60818,2.6788060006793
"2","2","1","1",-7353.77175714235,-7351.53690000027,4864833.20322857,4864835.68232,3.33773587394202
"2","2","2","2",-7342.70908956452,-7343.37672000006,4864755.79171302,4864755.4631,0.744121572367209
"2","2","1","1",-7351.04628647427,-7352.09746000022,4864833.29081348,4864835.9933,2.89972398270104
"2","2","4","4",-7331.1790000014,-7335.17279999927,4864820.6688,4864823.87064,5.11881019476473
"2","2","2","2",-7343.20669538763,-7343.37672000006,4864756.72388047,4864755.4631,1.27219328857246
"2","2","2","2",-7357.34156637367,-7350.76035999954,4864767.2139202,4864764.2109,7.23397592377825
"2","2","1","1",-7345.59141627266,-7352.37238000035,4864830.51192838,4864835.23486,8.2636282690924
"2","2","1","1",-7389.45451713669,-7385.20366799533,4864835.60361653,4864838.8180556,5.32938429430368
"2","2","1","1",-7346.29787561199,-7351.5712000005,4864827.83675244,4864834.79034,8.72698860281801
"2","2","1","1",-7338.48883333306,-7350.94204000011,4864824.72436667,4864836.26332,16.9773319533029
"2","2","2","2",-7356.4778156069,-7342.89164000004,4864765.52864842,4864755.7957,16.7127033288953
"2","2","4","4",-7309.32400981224,-7334.06223999933,4864815.03972895,4864823.25454,26.0665140243553
"2","2","1","1",-7338.48883333306,-7347.18002000004,4864824.72436667,4864834.17618,12.8403076639307
"2","2","1","1",-7384.38459999859,-7372.71081999987,4864842.657,4864844.69668,11.8506301082444
"2","2","1","1",-7331.1790000014,-7341.32660000026,4864820.6688,4864829.1068,13.1974857348897
"2","2","1","1",-7331.1790000014,-7341.32660000026,4864820.6688,4864829.1068,13.1974857348897
"2","2","1","1",-7374.28515853646,-7370.63854091391,4864845.82386293,4864845.60585301,3.65312857849965
"2","2","2","2",-7359.34903931037,-7346.5180399999,4864766.60011362,4864757.84268,15.5347091020796
"2","2","1","1",-7324.37475017622,-7353.4939199999,4864816.7505322,4864835.85706,34.8279407341635
"2","2","1","1",-7325.68829934929,-7328.52479898929,4864817.85897153,4864816.84169419,3.01340063538768
"2","2","4","4",-7316.34810369484,-7312.74227999896,4864800.41937634,4864812.17014,12.2915585312007
"2","2","1","1",-7382.05637608658,-7372.71081999987,4864845.80459397,4864844.69668,9.4109984557816
"2","2","1","1",-7358.51682951587,-7358.94679999948,4864836.8067196,4864837.06036,0.499207440786462
"2","2","4","4",-7381.32596538217,-7369.64015112114,4864845.32533384,4864818.73814174,29.0419875125876
"2","2","2","4",-7375.87750000134,-7357.47200764968,4864774.1029,4864806.17011693,36.9738901172328
"2","2","1","1",-7377.02384008531,-7372.71081999987,4864852.3275418,4864844.69668,8.76539754207313
"2","2","1","1",-7315.08054420448,-7319.95347445235,4864813.3721025,4864813.75687881,4.88809799491785
"2","2","1","1",-7345.56579518395,-7349.05234000087,4864829.77301829,4864833.39294,5.0259156322643
"2","2","4","4",-7377.08764306023,-7371.24128000066,4864851.72627339,4864846.61436,7.76605559762384
"2","2","1","1",-7310.42416949862,-7316.06555639058,4864807.91390632,4864814.20566679,8.45053228069763
"2","2","2","2",-7375.87750000134,-7366.83001403809,4864774.1029,4864777.06760507,9.52084441628836
"2","2","1","1",-7309.21939999983,-7309.98380478695,4864812.2454,4864808.25703081,4.0609609081688
"2","2","1","1",-7329.73036139741,-7349.05234000087,4864820.94415041,4864833.39294,22.9850216322004
"2","2","1","1",-7390.58125026217,-7392.27194995433,4864826.27949956,4864835.79094226,9.66053868906671
"2","2","4","4",-7358.67326975077,-7367.77581818142,4864838.88538284,4864841.67111515,9.51928003800756
"2","2","2","2",-7385.19852090688,-7386.67767403796,4864781.10850575,4864784.82432507,3.99940085536833
"2","2","1","1",-7309.21939999983,-7313.70793639124,4864812.2454,4864808.24202679,6.01447886586207
"2","2","1","1",-7309.21939999983,-7312.79601722733,4864812.2454,4864812.9202094,3.63971956640956
"2","2","4","4",-7345.22848197137,-7368.00327187462,4864829.62455846,4864841.78832188,25.8195312811391
"2","2","2","2",-7384.96407256605,-7362.06737999916,4864781.57726142,4864771.0975,25.1810232107129
"2","2","1","1",-7309.21939999983,-7315.3146592401,4864812.2454,4864809.72092962,6.59735825399924
"2","2","1","1",-7391.01192857059,-7390.26626803651,4864836.71427143,4864833.39523287,3.40176815772613
"2","2","4","4",-7322.9538250418,-7315.96755999848,4864818.99955844,4864815.76892,7.69707242982703
"2","2","1","1",-7311.43873486615,-7326.19663197323,4864809.67020324,4864817.22042795,16.5771354650538
"2","2","1","1",-7309.21939999983,-7309.98380478695,4864812.2454,4864808.25703081,4.06096090816846
"2","2","2","2",-7393.85430226658,-7408.1630400002,4864787.52158289,4864794.61672,15.9712537434878
"2","2","1","1",-7315.69891621231,-7323.61600609422,4864802.61094401,4864811.57773032,11.9617544251983
"2","2","4","3",-7341.2475684264,-7347.10830000043,4864755.52699914,4864748.0456,9.50365759482291
"2","2","0","0",-7401.58428787706,-7401.05699999928,4864790.95096072,4864792.99694,2.11283310281292
"2","2","4","4",-7318.45618655275,-7315.96755999848,4864800.60817568,4864815.76892,15.3636398829513
"2","2","2","2",-7394.41554761614,-7361.42844799533,4864819.78926687,4864812.3598356,33.8133877391889
"2","2","1","1",-7309.21939999983,-7307.38357274011,4864812.2454,4864808.47675559,4.19200935160256
"2","2","1","1",-7317.55049872872,-7316.25434764325,4864794.97420173,4864795.46249499,1.38507687147528
"2","2","4","4",-7321.58209642576,-7322.1781599991,4864795.51402341,4864813.86592,18.3615740125852
"2","2","2","2",-7408.19255168627,-7408.1630400002,4864796.19354231,4864794.61672,1.5770984548072
"2","2","1","1",-7299.78651673087,-7318.41033722535,4864818.21735282,4864813.7358894,19.1554223175519
"2","2","2","2",-7382.11742566469,-7378.84448199347,4864846.09787826,4864843.4212434,4.22806509469399
"2","2","0","0",-7370.30806225658,-7394.0241399996,4864774.24034137,4864789.09518,27.9842558279046
"2","2","2","2",-7408.72009965011,-7409.07908547595,4864795.06533031,4864797.01186336,1.97935892315214
"2","2","2","2",-7378.03232129403,-7373.26176000014,4864849.54595234,4864845.9134,5.99613972147184
"2","2","2","2",-7313.54988666649,-7317.31884943172,4864799.51407333,4864802.89374097,5.06233480839158
"2","2","1","1",-7312.0248678631,-7309.32038836554,4864806.47371307,4864804.17665515,3.54833544413154
"2","2","4","3",-7331.90009735185,-7332.60263999999,4864768.16935848,4864778.59504,10.4493253999856
"2","2","2","2",-7404.38435684547,-7406.23696807847,4864808.0451278,4864809.50733014,2.36012797635816
"2","2","1","1",-7312.34913391462,-7309.42122478709,4864805.77327572,4864809.27111081,4.5615241048421
"2","2","2","2",-7313.08025495703,-7312.90895999894,4864807.35395044,4864809.91402,2.56579385670059
"2","2","2","2",-7367.66560408993,-7371.25768000037,4864841.80972032,4864846.6235,6.00628705228788
"2","2","2","2",-7323.25142794562,-7321.66523474753,4864817.45353131,4864817.36357855,1.58874175406228
"2","2","2","2",-7353.24144576677,-7365.97653999999,4864834.48472735,4864843.69346,15.7157049521316
"2","2","0","0",-7342.97239999846,-7345.72026105896,4864756.1903,4864756.39172319,2.75523351289949
"2","2","1","1",-7314.96829491392,-7310.77525298819,4864799.55377493,4864806.25112856,7.90165464891278
"2","2","1","1",-7315.29199999943,-7314.20804361701,4864801.2998,4864796.05379258,5.35682324254695
"2","2","2","2",-7377.5290504833,-7373.26176000014,4864848.80872252,4864845.9134,5.15680720641788
"2","2","2","2",-7337.99990672274,-7358.69321999997,4864825.93929428,4864839.65276,24.824833462778
"2","2","4","3",-7350.00964409864,-7347.10830000043,4864757.02222012,4864748.0456,9.43384896820674
"2","2","1","1",-7314.00135458435,-7314.35494293049,4864798.13277306,4864796.40172496,1.76679151244189
"2","2","3","4",-7316.47208215677,-7315.96755999848,4864800.75959904,4864815.76892,15.0177980500456
"2","2","1","1",-7313.80849219182,-7316.98444882557,4864797.15897338,4864798.68362656,3.52296293929076
"2","2","2","2",-7323.82668382433,-7321.32451999858,4864818.15330008,4864816.18776,3.18185034504732
"2","2","2","2",-7365.17068046274,-7364.39617999941,4864841.70826003,4864843.72768,2.16284719360621
"2","2","2","2",-7360.23523672684,-7361.05429999903,4864837.77927418,4864839.14054,1.58868161623992
"2","2","0","0",-7396.54948259319,-7367.61287999973,4864813.55926319,4864774.25248,48.8093246672265
"2","2","3","3",-7329.03079999983,-7316.90335862189,4864826.0354,4864813.45345257,17.4751319174116
"2","2","2","2",-7311.47568754637,-7313.89851999879,4864813.082901,4864810.86424,3.2852052790517
"2","2","2","2",-7374.88873856887,-7373.26176000014,4864844.465777,4864845.9134,2.17776757527947
"2","2","2","2",-7316.67252264604,-7313.89851999879,4864800.54104068,4864810.86424,10.6894122794588
"2","2","1","0",-7409.61199999973,-7401.6248999998,4864797.1854,4864796.62506,8.00673137577719
"2","2","3","3",-7345.31695461395,-7331.96633999944,4864829.31808009,4864823.36048,14.6195728195214
"2","2","2","2",-7385.79996494339,-7373.21178000048,4864837.27407372,4864846.79666,15.7842342109502
"2","2","1","2",-7327.95739752554,-7314.205999999,4864782.540322,4864809.39878333,30.1741259870573
"2","2","3","3",-7358.74560484464,-7336.33313999921,4864840.83159933,4864825.69372,27.0457754750912
"2","2","1","1",-7315.55288461538,-7309.42122478709,4864800.82947692,4864809.27111081,10.4335245694823
"2","2","1","1",-7315.55975000001,-7316.91816000044,4864800.8171,4864797.29904,3.77120987093509
"2","2","3","3",-7386.75259999931,-7373.91509659886,4864838.3884,4864848.26899435,16.1996184596051
"2","2","2","2",-7405.88199999928,-7406.95712000057,4864808.6372,4864796.67222,12.0131856488049
"2","2","1","0",-7325.69619662961,-7318.69480000064,4864782.34507287,4864795.3021,14.7276646756804
"2","2","4","4",-7384.2335057719,-7411.78514000028,4864775.33266591,4864788.30564,30.453088602243
"2","2","2","3",-7404.47798448864,-7409.62003095299,4864791.88475664,4864800.96442672,10.4346083149994
"2","2","2","2",-7358.45045130136,-7356.98075999916,4864768.03491392,4864768.27548,1.48924966437096
"2","2","2","2",-7385.40080000088,-7389.00919999927,4864779.72940001,4864782.81326,4.74665597957867
"2","2","4","4",-7397.56092565415,-7413.47500000074,4864783.09017798,4864788.65974,16.8605392381456
"2","2","2","2",-7339.123771428,-7343.37672000006,4864756.6553,4864755.4631,4.41688944818927
"2","2","2","2",-7342.59654939189,-7343.37672000006,4864755.98961252,4864755.4631,0.941212840952888
"2","2","0","0",-7323.17595005206,-7354.03984000012,4864818.49438135,4864835.24896,35.1183087358304
"2","2","2","2",-7339.16800315573,-7342.76334000006,4864757.78728498,4864755.1759,4.44362223136868
"2","2","2","2",-7405.37253955039,-7408.1630400002,4864794.00299906,4864794.61672,2.85719200494047
"2","2","3","3",-7346.33058926197,-7350.26228641495,4864749.64588937,4864752.50013344,4.85849274376438
"2","2","4","4",-7413.94084298634,-7413.92139999941,4864786.44939582,4864785.0334,1.41612929867495
"2","2","2","2",-7327.34684600569,-7315.09306009652,4864782.85937946,4864805.7695253,25.9813404485421
"2","2","0","0",-7360.75405714395,-7370.77469999865,4864837.07691429,4864846.61226,13.8324293249013
"2","2","1","1",-7382.33036618358,-7374.48248333111,4864845.43648183,4864848.69134057,8.49607972463311
"2","2","2","2",-7373.24268718541,-7353.29174999893,4864776.56055188,4864771.0758,20.6911188147489
"2","2","2","2",-7358.77470000014,-7340.15699999928,4864764.95734,4864769.51748,19.1680366792998
"2","2","4","4",-7357.39150356952,-7387.81484000012,4864763.57069022,4864780.18516,34.6643910321329
"2","2","1","1",-7376.80353022577,-7372.71081999987,4864851.69239758,4864844.69668,8.10495783118382
"2","2","1","1",-7374.30803333223,-7372.71081999987,4864844.5968,4864844.69668,1.60033322885615
"2","2","2","2",-7317.29441023908,-7315.09306009652,4864794.85799963,4864805.7695253,11.1313671616061
"2","2","2","2",-7342.73677075563,-7343.37672000006,4864754.49906421,4864755.4631,1.15710848343582
"2","2","4","4",-7371.4802037991,-7396.89609999955,4864771.22972935,4864785.2235,29.0136760286124
"2","2","1","1",-7366.09602796581,-7370.63854091391,4864845.77786592,4864845.60585301,4.54576861769056
"2","2","0","0",-7394.60105324865,-7382.49194982946,4864819.76056437,4864836.65609802,20.7867612384358
"2","2","2","2",-7325.81557119509,-7317.01746414304,4864781.86904137,4864805.46436759,25.1822577860019
"2","2","4","4",-7386.22197229571,-7396.89609999955,4864777.33445893,4864785.2235,13.2730543297455
"2","2","4","4",-7407.24843979018,-7408.08522000015,4864799.41561985,4864788.1744,11.2723211825076
"2","2","2","2",-7327.40499557913,-7344.07937999964,4864783.04320289,4864788.07868,17.4181263493144
"2","2","1","1",-7315.47049999982,-7317.26789999977,4864800.978,4864794.94084,6.29904338954598
"2","2","4","4",-7406.62981814902,-7412.28024999983,4864801.05209064,4864787.98001667,14.2410146425956
"2","2","1","1",-7352.23516597277,-7348.8509800002,4864833.04750007,4864833.28126,3.39224975525061
"2","2","4","4",-7406.0984218833,-7408.24531999976,4864801.1732583,4864787.88592,13.4596630943163
"2","2","1","1",-7309.21939999983,-7316.93227684647,4864812.2454,4864811.63694421,7.73683964534469
"2","2","0","0",-7315.28355622832,-7317.06155999974,4864794.07031917,4864797.46622,3.83320229868157
"2","2","4","4",-7396.89062958991,-7413.92139999941,4864822.24297108,4864785.0334,40.9218684900836
"2","2","1","1",-7338.79334000051,-7345.47379999981,4864824.8933,4864829.58562,8.16372542283348
"2","2","1","0",-7398.58762857212,-7399.80986666679,4864787.04535715,4864803.02673333,16.0280457542211
"2","2","1","1",-7324.7588989281,-7328.52479898929,4864817.93290819,4864816.84169419,3.92081002615071
"2","2","1","1",-7332.13425947398,-7347.83977999985,4864822.03264036,4864831.80924,18.4998723106409
"2","2","4","4",-7406.33799949308,-7413.47500000074,4864800.31421419,4864788.65974,13.6661459417759
"2","2","0","0",-7311.87276800498,-7315.42831999883,4864804.96182384,4864799.63034,6.40832816866363
"2","2","0","0",-7314.61169999838,-7315.42831999883,4864800.71239999,4864799.63034,1.35562607249495
"2","2","1","1",-7364.01568999961,-7364.80219026953,4864767.86496,4864767.03437863,1.14387415606513
"2","2","4","4",-7407.38420250549,-7410.09527999982,4864789.02514714,4864787.95154,2.91591726079583
"2","2","1","1",-7318.78358590911,-7319.95347445235,4864814.57736108,4864813.75687881,1.42892629684232
"2","2","0","1",-7345.2493645111,-7352.09746000022,4864830.85694238,4864835.9933,8.56029096656534
"2","2","0","0",-7317.22789999843,-7335.52249378935,4864812.929,4864826.95666538,23.0535801569092
"2","2","0","0",-7322.24159999937,-7332.42730000168,4864822.2687,4864822.34758,10.1860054286099
"2","2","1","1",-7340.46657897711,-7330.41982753053,4864758.1468522,4864764.40089003,11.8342808731957
"2","2","0","0",-7333.79575536126,-7352.10774001554,4864821.61684779,4864835.40151962,22.9204266853761
"2","2","1","1",-7318.44024542411,-7326.60871869549,4864814.04449585,4864814.94361445,8.21780809256225
"2","2","0","0",-7335.90619999915,-7342.77179999948,4864829.8497,4864831.73054,7.11856884978917
"2","2","0","0",-7345.80389999971,-7357.2165341638,4864828.7827,4864837.08725157,14.1143117203079
"2","2","1","1",-7327.01093172325,-7334.62493999973,4864784.33352455,4864797.7891,15.4604538333662
"2","2","1","1",-7405.95699163847,-7400.29666807801,4864801.57734848,4864821.95355014,21.1477860995731
"2","2","0","0",-7351.98112529889,-7351.98112529889,4864843.49334408,4864843.4933441,2.04890966415405e-08
"2","2","0","1",-7365.07681981049,-7348.10502000004,4864840.58529262,4864832.86726,18.6443025161485
"2","2","1","1",-7315.54189999998,-7310.98156478703,4864800.84928,4864805.65777081,6.62708390668478
"2","2","1","1",-7310.5120571103,-7307.21326072216,4864812.517018,4864810.88168017,3.68189997601386
"2","2","0","0",-7351.53952233526,-7356.87369922325,4864829.81907831,4864838.95652039,10.5804674208324
"2","2","1","1",-7309.62392746803,-7320.08371722549,4864812.3262558,4864814.6642694,10.7179060167612
"2","2","0","0",-7354.8635830329,-7351.98112529889,4864833.01848484,4864843.4933441,10.864218292433
"2","2","1","1",-7377.91314344932,-7370.60820333064,4864849.99195018,4864846.54184057,8.07870079040306
"2","2","1","1",-7310.29917900007,-7309.42122478709,4864812.09865274,4864809.27111081,2.96070886443326
"2","2","1","1",-7312.91429588674,-7309.63526239395,4864807.70786618,4864810.9832054,4.63464213024471
"2","2","1","1",-7398.39690599182,-7392.85820000023,4864788.50226124,4864791.57476,6.33383870118766
"2","2","1","1",-7309.21939999983,-7309.63526239395,4864812.2454,4864810.9832054,1.32893819719088
"2","2","1","1",-7309.21939999983,-7306.9992231153,4864812.2454,4864809.16958557,3.79339159498884
"2","2","1","1",-7312.58323821798,-7313.59411768019,4864797.23687493,4864797.78131538,1.14816927620441
"2","2","1","1",-7309.21939999983,-7308.21022395119,4864812.2454,4864809.22034819,3.18894571214986
"2","2","1","1",-7303.79429582134,-7309.20087916479,4864812.44148691,4864811.63045738,5.46707530086885
"2","2","1","1",-7316.90971591283,-7326.60871869549,4864814.10899933,4864814.94361445,9.73484655147534
"2","2","4","4",-7389.22691696027,-7371.76865999997,4864834.96048846,4864835.12086,17.45899353121
"2","2","4","4",-7352.06417808977,-7367.77581818142,4864835.48060063,4864841.67111515,16.8872171897156
"2","2","4","4",-7337.7754084671,-7334.0153399989,4864826.50735658,4864823.22846,4.98891548042537
"2","2","4","4",-7324.14426315784,-7315.96041862145,4864818.24437466,4864815.88555257,8.51700375990677
"2","2","4","4",-7316.90165419431,-7315.96755999848,4864815.33363723,4864815.76892,1.03053532506245
"2","2","4","3",-7346.61134595921,-7349.0293838501,4864756.2509207,4864754.47003154,3.00307733143176
"2","2","3","3",-7337.79011914986,-7343.11834781021,4864763.04415412,4864750.77616807,13.3751075642062
"2","2","3","3",-7345.63982623843,-7346.13476203457,4864756.39679538,4864754.73088958,1.73787328750269
"2","2","3","3",-7345.67172318602,-7345.91021165997,4864750.43672313,4864752.33259961,1.91081772194734
"2","2","3","3",-7345.87224664235,-7344.96840000153,4864749.66572636,4864749.576,0.908289364533279
"2","2","3","3",-7347.22066904423,-7344.96840000153,4864748.01548531,4864749.576,2.7400587474568
"2","2","3","3",-7348.60744380579,-7342.33139562011,4864757.27681936,4864752.86339614,7.67248886303133
"2","2","3","3",-7355.99039627859,-7362.99150000066,4864761.50566503,4864765.1595,7.89721237610018
"2","2","3","3",-7362.99545363904,-7362.99150000066,4864764.87255048,4864765.1595,0.286976755651553
"2","2","3","3",-7370.42721999884,-7362.20292000026,4864768.2623,4864765.14004,8.79702324460667
"2","2","3","3",-7376.93162641191,-7380.66482000053,4864773.19664303,4864774.54672,3.9698163930144
"2","2","3","3",-7405.10240000114,-7398.28330000043,4864786.6725,4864784.73928,7.08783919034178
"2","2","3","3",-7406.17866599016,-7408.88850141168,4864788.49169098,4864790.91351289,3.63434029250429
"2","2","3","3",-7404.89764228161,-7408.23664547652,4864789.51983872,4864793.52788336,5.21664299943964
"2","2","3","3",-7411.0939933933,-7410.07793095335,4864792.77166128,4864799.23546672,6.54317688089477
"2","2","3","3",-7407.62730273731,-7408.79618547633,4864799.43961044,4864798.18954336,1.7114188728537
"2","2","3","3",-7390.05449509312,-7383.44612386599,4864835.77762442,4864849.15462224,14.920276167173
"2","2","3","3",-7381.84248269323,-7380.93584986702,4864843.70751763,4864852.69062813,9.02874616223605
"2","2","3","3",-7376.41961595348,-7378.36035326794,4864852.75169848,4864850.67339378,2.84355618125174
"2","2","3","3",-7358.48536707178,-7357.89635999948,4864840.33160573,4864840.12154,0.625345458211308
"2","2","3","3",-7359.50280155203,-7360.59949999973,4864837.17241508,4864839.79924,2.84656927649226
"2","2","3","3",-7330.88152385149,-7330.88159999997,4864823.04294627,4864822.75864,0.284306280268162
"2","2","3","3",-7316.94520982319,-7312.35539999902,4864814.8214286,4864811.61106,5.60114459501096
